"","word","zone","item"
"4042","could",939,4
"4043","hear",940,4
"4044","him",941,4
"4045","as",942,4
"4046","he",943,4
"4047","flew,",944,4
"4048","but",945,4
"4049","thought",946,4
"4050","better",947,4
"4051","of",948,4
"4052","it.",949,4
"4053","From",950,4
"4054","this",951,4
"4055","time",952,4
"4056","on,",953,4
"4057","the",954,4
"4058","owl",955,4
"4059","fooled",956,4
"4060","by",957,4
"4061","the",958,4
"4062","little",959,4
"4063","bird",960,4
"4064","has",961,4
"4065","not",962,4
"4066","dared",963,4
"4067","to",964,4
"4068","show",965,4
"4069","himself",966,4
"4070","by",967,4
"4071","day",968,4
"4072","for",969,4
"4073","fear",970,4
"4074","the",971,4
"4075","birds",972,4
"4076","should",973,4
"4077","beat",974,4
"4078","the",975,4
"4079","living",976,4
"4080","daylights",977,4
"4081","out",978,4
"4082","of",979,4
"4083","him.",980,4
"4084","He",981,4
"4085","flies",982,4
"4086","about",983,4
"4087","only",984,4
"4088","at",985,4
"4089","nighttime,",986,4
"4090","hating",987,4
"4091","and",988,4
"4092","pursuing",989,4
"4093","not",990,4
"4094","the",991,4
"4095","bird,",992,4
"4096","but",993,4
"4097","the",994,4
"4098","mouse",995,4
"4099","for",996,4
"4100","having",997,4
"4101","made",998,4
"4102","the",999,4
"4103","hole",1000,4
"4104","into",1001,4
"4105","which",1002,4
"4106","the",1003,4
"4107","little",1004,4
"4108","bird",1005,4
"4109","crept.",1006,4
"4110","And",1007,4
"4111","the",1008,4
"4112","little",1009,4
"4113","bird",1010,4
"4114","also",1011,4
"4115","keeps",1012,4
"4116","out",1013,4
"4117","of",1014,4
"4118","sight,",1015,4
"4119","for",1016,4
"4120","he",1017,4
"4121","fears",1018,4
"4122","that",1019,4
"4123","the",1020,4
"4124","other",1021,4
"4125","birds",1022,4
"4126","should",1023,4
"4127","punish",1024,4
"4128","him",1025,4
"4129","for",1026,4
"4130","his",1027,4
"4131","cunning.",1028,4
"4132","The",1029,4
"4133","rejection",1030,4
"4134","by",1031,4
"4135","the",1032,4
"4136","other",1033,4
"4137","birds",1034,4
"4138","was",1035,4
"4139","a",1036,4
"4140","bitter",1037,4
"4141","pill",1038,4
"4142","to",1039,4
"4143","swallow",1040,4
"4144","for",1041,4
"4145","the",1042,4
"4146","nameless",1043,4
"4147","bird",1044,4
"4148","the",1045,4
"4149","owl",1046,4
"4150","had",1047,4
"4151","let",1048,4
"4152","slip",1049,4
"4153","away.",1050,4
"4154","He",1051,4
"4155","hides",1052,4
"4156","in",1053,4
"4157","the",1054,4
"4158","hedges,",1055,4
"4159","and",1056,4
"4160","when",1057,4
"4161","he",1058,4
"4162","thinks",1059,4
"4163","himself",1060,4
"4164","quite",1061,4
"4165","safe,",1062,4
"4166","he",1063,4
"4167","sings",1064,4
"4168","out,",1065,4
"4169","'I",1066,4
"4170","am",1067,4
"4171","king,",1068,4
"4172","I",1069,4
"4173","am",1070,4
"4174","king!'",1071,4
"4175","And",1072,4
"4176","the",1073,4
"4177","other",1074,4
"4178","birds",1075,4
"4179","in",1076,4
"4180","mockery",1077,4
"4181","call",1078,4
"4182","out,",1079,4
"4183","'Yes,",1080,4
"4184","yes,",1081,4
"4185","the",1082,4
"4186","hedge-king,",1083,4
"4187","the",1084,4
"4188","hedge-king!'",1085,4
"4189","At",1,5
"4190","ten",2,5
"4191","years",3,5
"4192","old,",4,5
"4193","I",5,5
"4194","could",6,5
"4195","not",7,5
"4196","figure",8,5
"4197","out",9,5
"4198","what",10,5
"4199","it",11,5
"4200","was",12,5
"4201","that",13,5
"4202","this",14,5
"4203","Elvis",15,5
"4204","Presley",16,5
"4205","guy",17,5
"4206","had",18,5
"4207","that",19,5
"4208","the",20,5
"4209","rest",21,5
"4210","of",22,5
"4211","us",23,5
"4212","boys",24,5
"4213","did",25,5
"4214","not",26,5
"4215","have.",27,5
"4216","He",28,5
"4217","seemed",29,5
"4218","to",30,5
"4219","be",31,5
"4220","no",32,5
"4221","different",33,5
"4222","from",34,5
"4223","the",35,5
"4224","rest",36,5
"4225","of",37,5
"4226","us.",38,5
"4227","He",39,5
"4228","was",40,5
"4229","simply",41,5
"4230","a",42,5
"4231","man",43,5
"4232","who",44,5
"4233","had",45,5
"4234","a",46,5
"4235","head,",47,5
"4236","two",48,5
"4237","arms",49,5
"4238","and",50,5
"4239","two",51,5
"4240","legs.",52,5
"4241","It",53,5
"4242","must",54,5
"4243","have",55,5
"4244","been",56,5
"4245","something",57,5
"4246","pretty",58,5
"4247","superlative",59,5
"4248","that",60,5
"4249","he",61,5
"4250","had",62,5
"4251","hidden",63,5
"4252","away,",64,5
"4253","because",65,5
"4254","he",66,5
"4255","had",67,5
"4256","every",68,5
"4257","young",69,5
"4258","girl",70,5
"4259","at",71,5
"4260","the",72,5
"4261","orphanage",73,5
"4262","wrapped",74,5
"4263","around",75,5
"4264","his",76,5
"4265","little",77,5
"4266","finger.",78,5
"4267","At",79,5
"4268","about",80,5
"4269","nine",81,5
"4270","o'clock",82,5
"4271","on",83,5
"4272","Saturday",84,5
"4273","morning,",85,5
"4274","I",86,5
"4275","figured",87,5
"4276","a",88,5
"4277","good",89,5
"4278","solution",90,5
"4279","was",91,5
"4280","to",92,5
"4281","ask",93,5
"4282","Eugene",94,5
"4283","Correthers,",95,5
"4284","who",96,5
"4285","was",97,5
"4286","one",98,5
"4287","of",99,5
"4288","the",100,5
"4289","older",101,5
"4290","and",102,5
"4291","smarter",103,5
"4292","boys,",104,5
"4293","what",105,5
"4294","it",106,5
"4295","was",107,5
"4296","that",108,5
"4297","made",109,5
"4298","this",110,5
"4299","Elvis",111,5
"4300","guy",112,5
"4301","so",113,5
"4302","special.",114,5
"4303","He",115,5
"4304","told",116,5
"4305","me",117,5
"4306","that",118,5
"4307","it",119,5
"4308","was",120,5
"4309","not",121,5
"4310","anything",122,5
"4311","about",123,5
"4312","Elvis's",124,5
"4313","personality,",125,5
"4314","but",126,5
"4315","his",127,5
"4316","wavy",128,5
"4317","hair,",129,5
"4318","and",130,5
"4319","the",131,5
"4320","way",132,5
"4321","he",133,5
"4322","moved",134,5
"4323","his",135,5
"4324","body.",136,5
"4325","About",137,5
"4326","a",138,5
"4327","half",139,5
"4328","an",140,5
"4329","hour",141,5
"4330","later,",142,5
"4331","the",143,5
"4332","boys",144,5
"4333","in",145,5
"4334","the",146,5
"4335","orphanage",147,5
"4336","called",148,5
"4337","down",149,5
"4338","to",150,5
"4339","the",151,5
"4340","main",152,5
"4341","dining",153,5
"4342","room",154,5
"4343","by",155,5
"4344","the",156,5
"4345","matron",157,5
"4346","were",158,5
"4347","told",159,5
"4348","that",160,5
"4349","they",161,5
"4350","were",162,5
"4351","all",163,5
"4352","going",164,5
"4353","to",165,5
"4354","downtown",166,5
"4355","Jacksonville,",167,5
"4356","Florida",168,5
"4357","to",169,5
"4358","get",170,5
"4359","a",171,5
"4360","new",172,5
"4361","pair",173,5
"4362","of",174,5
"4363","Buster",175,5
"4364","Brown",176,5
"4365","shoes",177,5
"4366","and",178,5
"4367","a",179,5
"4368","haircut.",180,5
"4369","That",181,5
"4370","is",182,5
"4371","when",183,5
"4372","I",184,5
"4373","got",185,5
"4374","this",186,5
"4375","big",187,5
"4376","idea,",188,5
"4377","which",189,5
"4378","hit",190,5
"4379","me",191,5
"4380","like",192,5
"4381","a",193,5
"4382","ton",194,5
"4383","of",195,5
"4384","bricks.",196,5
"4385","If",197,5
"4386","the",198,5
"4387","Elvis",199,5
"4388","haircut",200,5
"4389","was",201,5
"4390","the",202,5
"4391","big",203,5
"4392","secret,",204,5
"4393","then",205,5
"4394","Elvis's",206,5
"4395","haircut",207,5
"4396","I",208,5
"4397","was",209,5
"4398","going",210,5
"4399","to",211,5
"4400","get.",212,5
"4401","I",213,5
"4402","was",214,5
"4403","going",215,5
"4404","to",216,5
"4405","have",217,5
"4406","my",218,5
"4407","day",219,5
"4408","in",220,5
"4409","the",221,5
"4410","sun,",222,5
"4411","and",223,5
"4412","all",224,5
"4413","the",225,5
"4414","way",226,5
"4415","to",227,5
"4416","town",228,5
"4417","that",229,5
"4418","was",230,5
"4419","all",231,5
"4420","I",232,5
"4421","talked",233,5
"4422","about.",234,5
"4423","The",235,5
"4424","fact",236,5
"4425","that",237,5
"4426","I",238,5
"4427","was",239,5
"4428","getting",240,5
"4429","an",241,5
"4430","Elvis",242,5
"4431","haircut,",243,5
"4432","not",244,5
"4433","just",245,5
"4434","the",246,5
"4435","simple",247,5
"4436","fact",248,5
"4437","that",249,5
"4438","we",250,5
"4439","were",251,5
"4440","getting",252,5
"4441","out",253,5
"4442","of",254,5
"4443","the",255,5
"4444","orphanage,",256,5
"4445","made",257,5
"4446","me",258,5
"4447","particularly",259,5
"4448","loquacious.",260,5
"4449","I",261,5
"4450","told",262,5
"4451","everybody,",263,5
"4452","including",264,5
"4453","the",265,5
"4454","orphanage",266,5
"4455","matron",267,5
"4456","I",268,5
"4457","normally",269,5
"4458","feared,",270,5
"4459","that",271,5
"4460","I",272,5
"4461","was",273,5
"4462","going",274,5
"4463","to",275,5
"4464","look",276,5
"4465","just",277,5
"4466","like",278,5
"4467","Elvis",279,5
"4468","Presley",280,5
"4469","and",281,5
"4470","that",282,5
"4471","I",283,5
"4472","would",284,5
"4473","learn",285,5
"4474","to",286,5
"4475","move",287,5
"4476","around",288,5
"4477","just",289,5
"4478","like",290,5
"4479","he",291,5
"4480","did",292,5
"4481","and",293,5
"4482","that",294,5
"4483","I",295,5
"4484","would",296,5
"4485","be",297,5
"4486","rich",298,5
"4487","and",299,5
"4488","famous",300,5
"4489","one",301,5
"4490","day,",302,5
"4491","just",303,5
"4492","like",304,5
"4493","him.",305,5
"4494","The",306,5
"4495","matron",307,5
"4496","understood",308,5
"4497","my",309,5
"4498","idea",310,5
"4499","was",311,5
"4500","something",312,5
"4501","that",313,5
"4502","I",314,5
"4503","was",315,5
"4504","really",316,5
"4505","excited",317,5
"4506","about",318,5
"4507","and",319,5
"4508","said",320,5
"4509","nothing.",321,5
"4510","When",322,5
"4511","I",323,5
"4512","got",324,5
"4513","my",325,5
"4514","new",326,5
"4515","Buster",327,5
"4516","Brown",328,5
"4517","shoes,",329,5
"4518","I",330,5
"4519","was",331,5
"4520","smiling",332,5
"4521","from",333,5
"4522","ear",334,5
"4523","to",335,5
"4524","ear.",336,5
"4525","Those",337,5
"4526","shoes,",338,5
"4527","they",339,5
"4528","shined",340,5
"4529","really",341,5
"4530","brightly,",342,5
"4531","and",343,5
"4532","I",344,5
"4533","liked",345,5
"4534","looking",346,5
"4535","at",347,5
"4536","the",348,5
"4537","bones",349,5
"4538","in",350,5
"4539","my",351,5
"4540","feet,",352,5
"4541","which",353,5
"4542","I",354,5
"4543","had",355,5
"4544","never",356,5
"4545","seen",357,5
"4546","before,",358,5
"4547","through",359,5
"4548","a",360,5
"4549","special",361,5
"4550","x-ray",362,5
"4551","machine",363,5
"4552","they",364,5
"4553","had",365,5
"4554","in",366,5
"4555","the",367,5
"4556","shoe",368,5
"4557","store",369,5
"4558","that",370,5
"4559","made",371,5
"4560","the",372,5
"4561","bones",373,5
"4562","in",374,5
"4563","your",375,5
"4564","feet",376,5
"4565","look",377,5
"4566","green.",378,5
"4567","I",379,5
"4568","was",380,5
"4569","now",381,5
"4570","almost",382,5
"4571","ready",383,5
"4572","to",384,5
"4573","go",385,5
"4574","back",386,5
"4575","to",387,5
"4576","the",388,5
"4577","orphanage",389,5
"4578","and",390,5
"4579","practice",391,5
"4580","being",392,5
"4581","like",393,5
"4582","the",394,5
"4583","man",395,5
"4584","who",396,5
"4585","all",397,5
"4586","the",398,5
"4587","girls",399,5
"4588","loved,",400,5
"4589","since",401,5
"4590","I",402,5
"4591","had",403,5
"4592","my",404,5
"4593","new",405,5
"4594","Buster",406,5
"4595","Brown",407,5
"4596","shoes.",408,5
"4597","It",409,5
"4598","was",410,5
"4599","the",411,5
"4600","new",412,5
"4601","haircut,",413,5
"4602","though,",414,5
"4603","that",415,5
"4604","I",416,5
"4605","needed",417,5
"4606","to",418,5
"4607","complete",419,5
"4608","my",420,5
"4609","new",421,5
"4610","look.",422,5
"4611","We",423,5
"4612","finally",424,5
"4613","arrived",425,5
"4614","at",426,5
"4615","the",427,5
"4616","unassuming,",428,5
"4617","unembellished",429,5
"4618","barbershop,",430,5
"4619","where",431,5
"4620","they",432,5
"4621","cut",433,5
"4622","our",434,5
"4623","hair",435,5
"4624","for",436,5
"4625","free",437,5
"4626","because",438,5
"4627","we",439,5
"4628","were",440,5
"4629","orphans.",441,5
"4630","Even",442,5
"4631","though",443,5
"4632","we",444,5
"4633","were",445,5
"4634","supposed",446,5
"4635","to",447,5
"4636","slowly",448,5
"4637","wait",449,5
"4638","to",450,5
"4639","be",451,5
"4640","called,",452,5
"4641","I",453,5
"4642","ran",454,5
"4643","straight",455,5
"4644","up",456,5
"4645","to",457,5
"4646","one",458,5
"4647","of",459,5
"4648","the",460,5
"4649","barber",461,5
"4650","chairs",462,5
"4651","and",463,5
"4652","climbed",464,5
"4653","up",465,5
"4654","onto",466,5
"4655","the",467,5
"4656","board",468,5
"4657","the",469,5
"4658","barber",470,5
"4659","placed",471,5
"4660","across",472,5
"4661","the",473,5
"4662","arms",474,5
"4663","to",475,5
"4664","make",476,5
"4665","me",477,5
"4666","sit",478,5
"4667","up",479,5
"4668","higher.",480,5
"4669","I",481,5
"4670","looked",482,5
"4671","at",483,5
"4672","the",484,5
"4673","man",485,5
"4674","and",486,5
"4675","said,",487,5
"4676","with",488,5
"4677","a",489,5
"4678","beaming",490,5
"4679","smile",491,5
"4680","on",492,5
"4681","my",493,5
"4682","face,",494,5
"4683","'I",495,5
"4684","want",496,5
"4685","an",497,5
"4686","Elvis",498,5
"4687","haircut.",499,5
"4688","Can",500,5
"4689","you",501,5
"4690","make",502,5
"4691","my",503,5
"4692","hair",504,5
"4693","like",505,5
"4694","Elvis's?'",506,5
"4695","I",507,5
"4696","asked.",508,5
"4697","The",509,5
"4698","barber,",510,5
"4699","who",511,5
"4700","was",512,5
"4701","a",513,5
"4702","genial",514,5
"4703","young",515,5
"4704","man,",516,5
"4705","grinned",517,5
"4706","back",518,5
"4707","at",519,5
"4708","me",520,5
"4709","and",521,5
"4710","said",522,5
"4711","that",523,5
"4712","he",524,5
"4713","would",525,5
"4714","try",526,5
"4715","his",527,5
"4716","best.",528,5
"4717","I",529,5
"4718","was",530,5
"4719","so",531,5
"4720","happy",532,5
"4721","when",533,5
"4722","he",534,5
"4723","started",535,5
"4724","to",536,5
"4725","cut",537,5
"4726","my",538,5
"4727","hair,",539,5
"4728","but",540,5
"4729","just",541,5
"4730","as",542,5
"4731","he",543,5
"4732","started",544,5
"4733","to",545,5
"4734","cut,",546,5
"4735","the",547,5
"4736","matron,",548,5
"4737","who",549,5
"4738","had",550,5
"4739","been",551,5
"4740","watching",552,5
"4741","me",553,5
"4742","and",554,5
"4743","had",555,5
"4744","a",556,5
"4745","look",557,5
"4746","as",558,5
"4747","cold",559,5
"4748","as",560,5
"4749","ice,",561,5
"4750","motioned",562,5
"4751","for",563,5
"4752","him",564,5
"4753","to",565,5
"4754","come",566,5
"4755","over",567,5
"4756","to",568,5
"4757","where",569,5
"4758","she",570,5
"4759","was",571,5
"4760","standing.",572,5
"4761","She",573,5
"4762","whispered",574,5
"4763","something",575,5
"4764","into",576,5
"4765","his",577,5
"4766","ear",578,5
"4767","that",579,5
"4768","caused",580,5
"4769","the",581,5
"4770","barber",582,5
"4771","to",583,5
"4772","shake",584,5
"4773","his",585,5
"4774","head,",586,5
"4775","like",587,5
"4776","he",588,5
"4777","was",589,5
"4778","telling",590,5
"4779","her,",591,5
"4780","'No'.",592,5
"4781","In",593,5
"4782","response,",594,5
"4783","the",595,5
"4784","matron",596,5
"4785","walked",597,5
"4786","over",598,5
"4787","to",599,5
"4788","a",600,5
"4789","little",601,5
"4790","man",602,5
"4791","sitting",603,5
"4792","in",604,5
"4793","an",605,5
"4794","office",606,5
"4795","chair",607,5
"4796","that",608,5
"4797","squeaked",609,5
"4798","as",610,5
"4799","it",611,5
"4800","rolled",612,5
"4801","around",613,5
"4802","the",614,5
"4803","floor",615,5
"4804","and",616,5
"4805","spoke",617,5
"4806","to",618,5
"4807","him.",619,5
"4808","It",620,5
"4809","was",621,5
"4810","the",622,5
"4811","little",623,5
"4812","man",624,5
"4813","who",625,5
"4814","then",626,5
"4815","walked",627,5
"4816","over",628,5
"4817","and",629,5
"4818","said",630,5
"4819","something",631,5
"4820","to",632,5
"4821","the",633,5
"4822","man",634,5
"4823","who",635,5
"4824","was",636,5
"4825","cutting",637,5
"4826","my",638,5
"4827","hair.",639,5
"4828","The",640,5
"4829","next",641,5
"4830","thing",642,5
"4831","I",643,5
"4832","knew,",644,5
"4833","the",645,5
"4834","man",646,5
"4835","who",647,5
"4836","was",648,5
"4837","cutting",649,5
"4838","my",650,5
"4839","hair",651,5
"4840","told",652,5
"4841","me",653,5
"4842","that",654,5
"4843","he",655,5
"4844","was",656,5
"4845","no",657,5
"4846","longer",658,5
"4847","allowed",659,5
"4848","to",660,5
"4849","give",661,5
"4850","me",662,5
"4851","an",663,5
"4852","Elvis",664,5
"4853","cut.",665,5
"4854","'Why",666,5
"4855","not?'",667,5
"4856","I",668,5
"4857","cried",669,5
"4858","desperately.",670,5
"4859","The",671,5
"4860","kindly",672,5
"4861","barber",673,5
"4862","stopped",674,5
"4863","by",675,5
"4864","the",676,5
"4865","matron",677,5
"4866","did",678,5
"4867","not",679,5
"4868","answer,",680,5
"4869","but",681,5
"4870","from",682,5
"4871","his",683,5
"4872","expression,",684,5
"4873","I",685,5
"4874","could",686,5
"4875","tell",687,5
"4876","that",688,5
"4877","he",689,5
"4878","wished",690,5
"4879","he",691,5
"4880","could",692,5
"4881","cut",693,5
"4882","it",694,5
"4883","as",695,5
"4884","I",696,5
"4885","had",697,5
"4886","asked.",698,5
"4887","Within",699,5
"4888","a",700,5
"4889","few",701,5
"4890","minutes,",702,5
"4891","it",703,5
"4892","wasn't",704,5
"4893","an",705,5
"4894","Elvis",706,5
"4895","haircut,",707,5
"4896","but",708,5
"4897","a",709,5
"4898","short",710,5
"4899","buzz",711,5
"4900","cut",712,5
"4901","that",713,5
"4902","the",714,5
"4903","barber",715,5
"4904","had",716,5
"4905","given",717,5
"4906","me.",718,5
"4907","When",719,5
"4908","he",720,5
"4909","finished",721,5
"4910","shaving",722,5
"4911","off",723,5
"4912","all",724,5
"4913","my",725,5
"4914","hair",726,5
"4915","and",727,5
"4916","made",728,5
"4917","me",729,5
"4918","smell",730,5
"4919","real",731,5
"4920","good",732,5
"4921","with",733,5
"4922","his",734,5
"4923","powder,",735,5
"4924","the",736,5
"4925","barber",737,5
"4926","handed",738,5
"4927","me",739,5
"4928","a",740,5
"4929","nickel",741,5
"4930","and",742,5
"4931","told",743,5
"4932","me",744,5
"4933","to",745,5
"4934","go",746,5
"4935","outside",747,5
"4936","to",748,5
"4937","the",749,5
"4938","snack",750,5
"4939","machine",751,5
"4940","and",752,5
"4941","buy",753,5
"4942","myself",754,5
"4943","a",755,5
"4944","candy",756,5
"4945","bar.",757,5
"4946","I",758,5
"4947","handed",759,5
"4948","him",760,5
"4949","the",761,5
"4950","nickel",762,5
"4951","back",763,5
"4952","and",764,5
"4953","told",765,5
"4954","him",766,5
"4955","that",767,5
"4956","I",768,5
"4957","was",769,5
"4958","not",770,5
"4959","hungry.",771,5
"4960","'I'm",772,5
"4961","so",773,5
"4962","sorry,",774,5
"4963","baby,'",775,5
